lot_id,jour_age,mortalite_jour,aliment_kg,eau_litres,poids_moyen_g,temperature,symptome_sanitaire
LOT-0242,43,1,49.36,91.23,1701.5,28.6,0
LOT-0242,44,1,49.37,92.36,1717.8,28.2,0
LOT-0242,45,1,49.56,91.92,1711.0,29.9,0
LOT-0242,46,2,46.45,81.15,1743.3,31.2,0
LOT-0243,1,4,15.94,30.82,198.0,29.7,0
LOT-0243,2,7,15.83,29.49,146.4,29.4,0
LOT-0243,3,2,17.38,32.8,160.1,28.3,0
LOT-0243,4,4,17.21,29.62,165.6,28.5,0
LOT-0243,5,7,15.96,31.03,197.1,30.2,0
LOT-0243,6,1,15.45,27.07,246.3,31.2,0
LOT-0243,7,1,16.28,32.24,263.5,29.3,0
LOT-0243,8,0,35.89,66.21,282.6,31.7,0
LOT-0243,9,1,34.76,69.15,267.5,28.0,0
LOT-0243,10,1,40.36,78.77,345.1,28.2,0
LOT-0243,11,2,40.46,69.72,353.1,30.6,0
LOT-0243,12,0,37.56,73.4,365.7,31.1,0
LOT-0243,13,1,47.27,89.45,418.1,30.9,0
LOT-0243,14,1,35.11,63.47,489.7,30.5,0
LOT-0243,15,1,37.94,74.13,544.1,29.0,0
LOT-0243,16,0,47.72,85.78,527.8,30.0,0
LOT-0243,17,1,35.66,68.18,580.2,28.4,0
LOT-0243,18,2,46.67,83.1,662.5,28.3,0
LOT-0243,19,1,37.93,64.65,719.5,30.7,0
LOT-0243,20,1,38.06,68.33,821.0,28.2,0
LOT-0243,21,2,45.35,85.75,827.7,30.4,0
LOT-0243,22,2,69.64,133.86,898.1,29.4,0
LOT-0243,23,1,78.96,143.95,967.3,31.2,0
LOT-0243,24,1,74.46,147.53,997.1,31.3,0
LOT-0243,25,0,68.6,134.33,1022.7,32.0,0
LOT-0243,26,1,67.67,116.06,1077.4,29.7,0
LOT-0243,27,1,67.42,118.96,1146.7,29.3,0
LOT-0243,28,1,72.39,133.24,1155.3,29.3,0
LOT-0243,29,2,85.3,166.51,1240.2,29.5,0
LOT-0243,30,1,70.1,121.67,1264.2,29.7,0
LOT-0243,31,0,82.87,157.58,1278.9,28.3,0
LOT-0243,32,0,80.17,151.22,1387.2,31.3,0
LOT-0243,33,1,83.45,166.75,1379.4,31.1,0
LOT-0243,34,0,72.9,132.19,1455.3,28.3,0
LOT-0243,35,1,85.64,149.52,1468.7,31.7,0
LOT-0243,36,2,96.39,187.51,1462.5,31.1,0
LOT-0243,37,2,100.57,178.54,1506.5,29.7,0
LOT-0243,38,2,96.65,188.41,1566.6,30.4,0
LOT-0243,39,2,95.96,174.28,1547.8,31.5,0
LOT-0243,40,1,102.14,200.38,1581.4,31.4,0
LOT-0243,41,2,100.25,188.69,1621.5,30.2,0
LOT-0243,42,1,89.89,162.89,1614.7,29.7,0
LOT-0243,43,2,91.93,159.46,1640.0,30.5,0
LOT-0243,44,3,98.99,177.23,1630.5,31.1,0
LOT-0243,45,2,93.42,167.87,1574.2,30.0,0
LOT-0244,1,8,19.3,36.67,183.0,31.4,0
LOT-0244,2,3,17.83,32.97,175.1,28.6,0
LOT-0244,3,7,19.83,38.13,214.1,31.2,0
LOT-0244,4,1,16.29,32.25,228.8,30.5,0
LOT-0244,5,5,20.64,36.72,260.0,28.4,0
LOT-0244,6,1,16.22,30.06,293.9,28.3,0
LOT-0244,7,1,13.79,23.55,353.7,30.9,0
LOT-0244,8,0,43.02,75.82,400.8,29.0,0
LOT-0244,9,1,42.62,82.72,341.9,30.8,0
LOT-0244,10,1,57.24,100.77,455.9,31.0,0
LOT-0244,11,1,51.09,89.54,475.1,29.0,0
LOT-0244,12,1,44.67,79.08,510.2,29.5,0
LOT-0244,13,0,42.44,82.21,548.4,28.9,0
LOT-0244,14,1,58.87,102.86,610.7,28.0,0
LOT-0244,15,1,49.66,85.51,705.4,31.4,0
LOT-0244,16,1,46.59,92.3,723.6,28.3,0
LOT-0244,17,2,45.08,88.48,806.9,28.0,0
LOT-0244,18,2,53.99,93.15,818.2,30.3,0
LOT-0244,19,1,52.21,98.88,887.1,31.2,0
LOT-0244,20,1,52.34,94.15,931.3,29.6,0
LOT-0244,21,0,51.31,98.22,993.4,31.0,0
LOT-0244,22,1,85.12,166.11,1064.9,31.8,0
LOT-0244,23,2,105.38,189.77,1158.4,31.9,0
LOT-0244,24,1,106.48,183.4,1225.7,31.8,0
LOT-0244,25,1,84.34,147.96,1294.6,30.7,0
LOT-0244,26,1,88.91,163.08,1337.5,29.1,0
LOT-0244,27,1,100.37,179.8,1406.0,30.5,0
LOT-0244,28,1,82.64,151.18,1447.9,29.2,0
LOT-0244,29,1,92.65,166.43,1492.1,31.2,0
LOT-0244,30,0,82.91,154.08,1568.8,28.6,0
LOT-0244,31,1,96.18,167.3,1629.0,31.1,0
LOT-0244,32,1,98.18,194.29,1646.6,28.9,0
LOT-0244,33,1,104.87,180.89,1694.0,31.2,0
LOT-0244,34,1,99.61,198.92,1768.8,31.1,0
LOT-0244,35,1,104.38,194.4,1800.0,31.5,0
LOT-0244,36,3,109.75,190.53,1809.0,28.4,0
LOT-0244,37,2,119.68,216.05,1865.5,28.1,0
LOT-0244,38,2,119.38,233.54,1873.8,28.4,0
LOT-0244,39,3,110.33,200.86,1858.5,30.6,0
LOT-0244,40,2,116.38,231.22,1955.0,28.5,0
LOT-0244,41,3,111.46,209.29,1973.2,29.7,0
LOT-0244,42,1,110.0,215.42,1959.8,30.4,0
LOT-0244,43,2,124.28,239.91,2009.3,30.7,0
LOT-0244,44,3,116.74,214.24,2008.8,30.4,0
LOT-0244,45,2,116.85,202.84,2013.3,28.5,0
LOT-0244,46,1,122.7,243.4,2020.3,29.2,0
LOT-0245,1,4,10.42,17.86,147.7,31.7,0
LOT-0245,2,4,15.79,29.82,148.0,28.5,0
LOT-0245,3,2,15.72,31.06,191.4,31.3,0
LOT-0245,4,3,12.52,24.73,157.1,31.8,0
LOT-0245,5,2,15.86,27.2,246.4,29.1,0
LOT-0245,6,1,14.07,27.07,215.4,31.1,0
LOT-0245,7,1,10.97,19.77,273.5,31.6,0
LOT-0245,8,1,39.8,71.14,290.9,30.2,0
LOT-0245,9,1,32.88,60.01,364.8,31.5,0
LOT-0245,10,1,47.07,86.3,436.5,29.4,0
LOT-0245,11,1,32.53,59.85,403.8,30.2,0
LOT-0245,12,0,32.31,58.61,443.4,29.6,0
LOT-0245,13,1,37.53,67.16,495.5,31.9,0
LOT-0245,14,1,43.46,81.57,552.2,29.2,0
LOT-0245,15,1,47.42,91.27,588.4,30.2,0
LOT-0245,16,1,35.88,69.79,653.3,28.7,0
LOT-0245,17,1,30.94,52.75,718.1,28.5,0
LOT-0245,18,0,33.8,66.8,764.9,31.8,0
LOT-0245,19,3,41.07,69.95,790.2,32.2,0
LOT-0245,20,2,41.03,73.59,876.9,32.4,1
LOT-0245,21,3,42.12,83.94,934.3,29.2,0
LOT-0245,22,1,69.03,129.98,1014.5,30.7,0
LOT-0245,23,1,76.16,141.8,1028.0,28.7,0
LOT-0245,24,1,76.61,133.91,1087.7,29.0,0
LOT-0245,25,1,75.76,133.67,1185.3,30.7,0
LOT-0245,26,1,68.9,129.19,1251.9,30.4,0
LOT-0245,27,1,66.36,114.84,1287.1,31.2,0
LOT-0245,28,1,75.26,134.96,1288.8,28.5,0
LOT-0245,29,1,65.12,113.38,1329.4,31.8,0
LOT-0245,30,1,77.94,146.09,1435.2,29.4,0
LOT-0245,31,0,70.31,134.56,1509.7,28.8,0
LOT-0245,32,1,71.03,137.68,1551.2,29.1,0
LOT-0245,33,1,68.61,135.96,1557.1,28.6,0
LOT-0245,34,0,69.15,127.04,1609.9,32.0,0
LOT-0245,35,1,74.67,147.62,1620.4,28.2,0
LOT-0245,36,2,93.8,166.1,1710.0,30.1,0
LOT-0245,37,1,82.58,149.39,1730.8,31.6,0
LOT-0245,38,2,88.42,168.69,1726.4,30.1,0
LOT-0245,39,2,91.08,171.35,1737.3,29.0,0
LOT-0245,40,2,79.6,152.8,1793.9,28.5,0
LOT-0245,41,2,91.38,176.91,1765.1,29.0,0
LOT-0245,42,1,91.75,168.99,1774.3,28.6,0
LOT-0245,43,3,91.12,157.67,1806.4,29.9,0
LOT-0245,44,2,77.29,149.91,1885.4,29.9,0
LOT-0245,45,2,79.95,141.37,1827.9,31.1,0
LOT-0246,1,4,13.23,23.49,193.5,30.8,0
LOT-0246,2,1,14.02,24.15,227.4,28.2,0
LOT-0246,3,3,12.54,24.95,182.4,29.1,0
LOT-0246,4,2,16.95,31.39,243.9,30.6,0
LOT-0246,5,3,13.23,26.07,279.8,30.0,0
LOT-0246,6,1,15.71,31.04,317.3,31.2,0
LOT-0246,7,1,14.05,24.97,351.2,29.3,0
LOT-0246,8,1,40.13,74.63,349.0,30.0,0
LOT-0246,9,1,45.83,77.98,429.9,30.4,0
LOT-0246,10,1,39.12,74.81,476.0,30.0,0
LOT-0246,11,1,47.02,87.91,544.7,29.9,0
LOT-0246,12,0,40.96,77.73,598.3,31.6,0
LOT-0246,13,0,40.71,80.46,606.5,29.0,0
LOT-0246,14,1,46.88,85.56,661.1,29.5,0
LOT-0246,15,1,36.31,68.73,771.0,29.5,0
LOT-0246,16,1,37.45,68.06,828.2,31.7,0
LOT-0246,17,0,46.9,83.68,883.5,28.6,0
LOT-0246,18,1,38.28,68.81,950.0,29.2,0
LOT-0246,19,0,38.94,69.79,989.3,31.4,0
LOT-0246,20,1,44.88,83.39,1058.8,29.4,0
LOT-0246,21,0,34.94,65.97,1151.0,30.5,0
LOT-0246,22,1,80.44,150.57,1199.1,29.0,0
LOT-0246,23,1,86.57,147.34,1330.0,28.7,0
LOT-0246,24,0,70.26,126.85,1396.4,28.5,0
LOT-0246,25,1,76.94,141.2,1394.2,28.4,0
LOT-0246,26,0,73.04,124.23,1555.1,29.9,0
LOT-0246,27,1,76.36,145.57,1576.3,30.8,0
LOT-0246,28,0,75.05,136.77,1642.1,29.0,0
LOT-0246,29,1,75.56,150.77,1722.9,31.5,0
LOT-0246,30,0,80.85,154.86,1814.0,31.4,0
LOT-0246,31,1,89.83,171.52,1859.6,29.5,0
LOT-0246,32,1,88.47,151.37,1892.2,29.4,0
LOT-0246,33,0,73.49,134.9,1918.0,28.9,0
LOT-0246,34,1,71.45,142.63,1981.0,30.4,0
LOT-0246,35,1,84.8,161.89,2062.7,29.3,0
LOT-0246,36,1,95.96,166.85,2089.0,30.9,0
LOT-0246,37,1,107.24,203.74,2112.2,28.9,0
LOT-0246,38,1,106.59,210.85,2157.1,31.3,0
LOT-0246,39,2,97.19,191.93,2208.2,30.3,0
LOT-0246,40,2,96.0,184.42,2200.3,28.9,0
LOT-0246,41,1,102.49,196.88,2190.1,29.8,0
LOT-0246,42,2,105.78,197.56,2274.4,30.0,0
LOT-0246,43,2,98.14,179.14,2308.7,31.1,0
LOT-0246,44,2,96.39,170.23,2279.4,29.2,0
LOT-0246,45,2,100.21,194.71,2323.5,28.8,0
LOT-0247,1,4,15.92,29.61,190.4,31.7,0
LOT-0247,2,6,15.68,27.0,182.6,31.8,0
LOT-0247,3,6,15.46,27.78,219.7,30.7,0
LOT-0247,4,5,18.34,33.86,250.0,29.1,0
LOT-0247,5,3,20.62,40.73,268.4,31.4,0
LOT-0247,6,2,20.24,35.93,349.9,31.3,0
LOT-0247,7,1,19.19,32.77,341.5,31.9,0
LOT-0247,8,1,56.39,98.05,418.1,28.1,0
LOT-0247,9,1,60.5,111.99,450.7,28.3,0
LOT-0247,10,1,42.97,84.69,464.2,29.5,0
LOT-0247,11,1,47.81,88.85,490.5,31.0,0
LOT-0247,12,1,58.84,112.94,564.2,31.3,0
LOT-0247,13,0,62.51,120.18,605.4,31.6,0
LOT-0247,14,1,42.88,75.84,666.8,31.3,0
LOT-0247,15,1,46.98,83.14,744.2,28.5,0
LOT-0247,16,1,58.57,103.22,769.9,29.0,0
LOT-0247,17,1,62.59,120.91,801.6,29.7,0
LOT-0247,18,1,43.32,81.37,914.1,29.7,0
LOT-0247,19,1,55.98,110.42,951.3,29.8,0
LOT-0247,20,1,53.01,101.27,1030.9,28.9,0
LOT-0247,21,1,41.72,82.0,1079.5,28.7,0
LOT-0247,22,2,98.54,167.79,1183.4,31.0,0
LOT-0247,23,1,98.6,181.03,1216.6,29.5,0
LOT-0247,24,0,100.52,198.48,1333.1,30.3,0
LOT-0247,25,1,91.08,174.94,1426.4,29.7,0
LOT-0247,26,1,86.12,147.21,1476.8,28.0,0
LOT-0247,27,1,105.39,186.69,1521.8,30.3,0
LOT-0247,28,1,86.59,155.24,1561.6,29.5,0
LOT-0247,29,1,101.1,198.12,1714.3,28.2,0
LOT-0247,30,1,81.97,157.78,1734.0,31.7,0
LOT-0247,31,2,88.08,160.52,1767.4,29.5,0
LOT-0247,32,1,97.19,169.66,1840.7,31.9,0
LOT-0247,33,1,100.31,187.92,1897.3,30.6,0
LOT-0247,34,1,87.59,157.52,1942.7,29.2,0
LOT-0247,35,1,95.63,177.35,1978.1,31.5,0
LOT-0247,36,1,126.26,240.56,2009.2,28.0,0
LOT-0247,37,1,114.46,228.64,2131.0,30.3,0
LOT-0247,38,2,109.6,217.84,2070.3,31.6,0
LOT-0247,39,1,125.67,219.4,2126.5,31.8,0
LOT-0247,40,2,122.21,226.95,2157.4,29.7,0
LOT-0247,41,2,124.64,233.6,2134.9,31.4,0
LOT-0247,42,2,116.98,232.82,2203.9,28.5,0
LOT-0247,43,3,118.71,213.06,2237.6,31.1,0
LOT-0247,44,2,117.59,216.05,2232.4,29.8,0
LOT-0248,1,1,5.18,9.17,156.0,30.7,0
LOT-0248,2,2,6.2,11.85,165.4,30.7,0
LOT-0248,3,1,5.41,10.24,184.8,28.2,0
LOT-0248,4,2,6.22,11.91,164.1,31.0,0
LOT-0248,5,2,6.09,11.03,232.3,28.2,0
LOT-0248,6,0,5.86,10.6,254.2,28.6,0
LOT-0248,7,0,6.24,10.78,295.2,31.6,0
LOT-0248,8,0,19.46,37.22,248.0,28.7,0
LOT-0248,9,1,18.46,31.83,334.4,29.1,0
LOT-0248,10,0,17.27,32.72,396.9,28.3,0
LOT-0248,11,0,15.55,29.72,380.8,28.6,0
LOT-0248,12,0,12.89,24.65,448.6,30.4,0
LOT-0248,13,0,17.57,30.29,464.0,29.6,0
LOT-0248,14,0,17.77,30.47,556.6,29.8,0
LOT-0248,15,0,13.82,24.58,610.0,31.6,0
LOT-0248,16,1,15.71,28.07,664.2,29.1,0
LOT-0248,17,0,13.45,25.94,677.2,29.4,0
LOT-0248,18,0,18.45,35.59,777.0,28.3,0
LOT-0248,19,0,16.22,32.18,804.0,31.7,0
LOT-0248,20,0,16.66,28.91,890.3,31.9,0
LOT-0248,21,0,17.21,29.4,939.8,29.4,0
LOT-0248,22,1,27.07,46.52,1000.6,29.5,0
LOT-0248,23,0,28.18,52.96,1063.5,28.7,0
LOT-0248,24,1,31.19,56.06,1102.0,29.7,0
LOT-0248,25,0,26.3,49.49,1162.6,31.4,0
LOT-0248,26,0,31.66,59.69,1179.5,29.8,0
LOT-0248,27,1,25.43,48.62,1296.2,28.1,0
LOT-0248,28,0,30.7,58.0,1339.8,28.8,0
LOT-0248,29,0,30.75,54.34,1377.7,30.8,0
LOT-0248,30,0,26.74,48.91,1440.3,31.2,0
LOT-0248,31,0,32.13,62.85,1451.3,28.3,0
LOT-0248,32,0,26.41,47.39,1562.5,28.7,0
LOT-0248,33,1,30.05,52.38,1525.6,30.8,0
LOT-0248,34,0,29.54,56.63,1591.8,31.6,0
LOT-0248,35,0,28.64,50.32,1621.9,31.5,0
LOT-0248,36,0,35.35,60.42,1628.1,28.2,0
LOT-0248,37,1,35.62,69.39,1701.0,29.5,0
LOT-0248,38,1,37.47,69.69,1718.7,29.5,0
LOT-0248,39,1,33.62,64.36,1736.1,28.7,0
LOT-0248,40,0,34.41,65.21,1753.7,30.8,0
LOT-0248,41,1,37.26,70.97,1771.7,31.8,0
LOT-0248,42,0,34.21,63.57,1756.2,29.3,0
LOT-0248,43,1,36.21,71.39,1858.4,30.7,0
LOT-0248,44,1,36.54,69.66,1828.5,30.1,0
LOT-0248,45,1,35.58,67.43,1845.2,30.3,0
LOT-0249,1,2,13.12,25.86,181.8,29.1,0
LOT-0249,2,2,16.6,28.67,209.8,30.1,0
LOT-0249,3,2,11.8,20.62,158.9,31.9,0
LOT-0249,4,2,12.38,22.68,281.0,30.4,0
LOT-0249,5,4,13.86,26.43,240.6,28.7,0
LOT-0249,6,0,11.63,21.01,285.6,28.2,0
LOT-0249,7,1,11.52,22.97,364.7,29.2,0
LOT-0249,8,1,41.78,79.36,364.6,30.5,0
LOT-0249,9,0,42.88,83.74,405.5,28.1,0
LOT-0249,10,1,49.24,85.95,465.6,30.6,0
LOT-0249,11,1,41.39,74.05,485.0,29.5,0
LOT-0249,12,1,34.11,65.11,507.8,31.2,0
LOT-0249,13,0,36.04,63.91,564.3,28.5,0
LOT-0249,14,1,45.72,86.61,679.5,31.0,0
LOT-0249,15,1,50.41,86.68,684.0,29.5,0
LOT-0249,16,4,38.55,73.7,762.6,33.4,0
LOT-0249,17,2,38.79,68.26,819.5,31.5,0
LOT-0249,18,2,42.39,75.98,933.8,32.7,1
LOT-0249,19,0,42.0,82.2,969.1,28.7,0
LOT-0249,20,0,51.36,93.64,990.0,29.3,0
LOT-0249,21,1,50.29,99.16,1039.9,31.0,0
LOT-0249,22,0,75.48,144.22,1149.8,31.4,0
LOT-0249,23,1,77.14,136.8,1242.3,29.6,0
LOT-0249,24,0,86.22,151.75,1262.8,29.3,0
LOT-0249,25,1,82.09,153.04,1307.4,28.9,0
LOT-0249,26,1,70.77,132.94,1412.7,30.8,0
LOT-0249,27,1,85.89,154.13,1535.6,29.0,0
LOT-0249,28,1,69.51,123.71,1523.7,30.5,0
LOT-0249,29,1,83.68,150.48,1643.3,30.1,0
LOT-0249,30,1,70.3,130.42,1671.5,28.1,0
LOT-0249,31,1,81.24,154.29,1752.0,28.0,0
LOT-0249,32,1,81.23,151.54,1833.0,32.0,0
LOT-0249,33,1,81.88,156.14,1795.8,29.6,0
LOT-0249,34,1,71.86,125.34,1888.0,31.1,0
LOT-0249,35,0,76.25,134.29,1975.3,31.9,0
LOT-0249,36,2,98.64,168.04,1969.4,30.8,0
LOT-0249,37,2,90.93,165.75,1967.3,30.5,0
LOT-0249,38,2,89.09,177.28,2030.5,29.7,0
LOT-0249,39,2,95.58,166.07,2020.2,28.6,0
LOT-0249,40,1,89.45,152.97,2043.4,30.5,0
LOT-0249,41,2,94.56,170.52,2071.4,30.9,0
LOT-0249,42,1,89.65,160.94,2079.8,30.8,0
LOT-0249,43,2,93.21,159.42,2130.5,31.6,0
LOT-0249,44,1,97.46,177.34,2113.9,29.2,0
LOT-0249,45,1,90.19,168.25,2162.3,28.5,0
LOT-0249,46,2,92.68,164.6,2208.7,30.4,0
LOT-0250,1,2,6.35,11.67,110.4,30.3,0
LOT-0250,2,1,6.41,11.37,170.7,29.8,0
LOT-0250,3,1,7.27,13.72,183.4,30.7,0
LOT-0250,4,2,7.79,14.28,227.7,28.4,0
LOT-0250,5,2,5.58,9.79,280.1,31.9,0
LOT-0250,6,0,7.48,14.18,254.9,30.1,0
LOT-0250,7,0,6.85,12.96,298.5,31.1,0
LOT-0250,8,1,16.36,29.55,299.0,28.4,0
LOT-0250,9,0,17.99,34.58,356.5,28.3,0
LOT-0250,10,0,22.87,42.14,393.8,29.9,0
LOT-0250,11,0,20.57,35.29,381.7,29.0,0
LOT-0250,12,0,16.81,29.68,442.8,29.6,0
LOT-0250,13,1,20.59,38.36,546.6,29.8,0
LOT-0250,14,0,18.52,35.7,573.0,29.1,0
LOT-0250,15,0,18.3,31.2,609.3,31.6,0
LOT-0250,16,0,18.25,35.11,666.4,29.1,0
LOT-0250,17,0,20.77,41.01,739.8,31.0,0
LOT-0250,18,0,18.22,33.16,798.5,31.5,0
LOT-0250,19,1,18.05,34.79,811.5,32.0,1
LOT-0250,20,1,22.38,38.69,873.1,31.6,1
LOT-0250,21,2,22.65,40.79,984.9,29.6,1
LOT-0250,22,2,38.06,72.92,1038.8,32.0,1
LOT-0250,23,2,33.88,61.98,1078.7,31.0,1
LOT-0250,24,1,31.35,54.12,1178.1,29.9,1
LOT-0250,25,1,34.51,61.21,1230.9,29.2,0
LOT-0250,26,1,30.49,56.85,1247.2,28.2,0
LOT-0250,27,1,32.55,57.18,1324.8,31.9,0
LOT-0250,28,0,37.93,75.52,1365.9,29.7,0
LOT-0250,29,1,32.36,62.32,1385.4,30.3,0
LOT-0250,30,0,36.2,65.7,1501.2,31.5,0
LOT-0250,31,0,33.84,66.54,1561.0,31.0,0
LOT-0250,32,0,36.4,66.57,1541.8,31.2,0
LOT-0250,33,0,30.94,57.59,1610.0,28.0,0
LOT-0250,34,0,33.51,58.13,1636.8,31.3,0
LOT-0250,35,1,35.7,65.08,1700.1,31.0,0
LOT-0250,36,1,39.05,70.69,1741.7,28.1,0
LOT-0250,37,0,39.85,79.37,1764.9,28.3,0
LOT-0250,38,1,45.94,83.61,1742.1,30.1,0
LOT-0250,39,1,42.3,81.68,1832.2,30.9,0
LOT-0250,40,1,45.41,88.45,1795.4,30.8,0
LOT-0250,41,1,44.54,88.2,1846.1,30.7,0
LOT-0250,42,0,40.75,70.75,1869.0,31.3,0
LOT-0250,43,1,39.92,78.85,1837.7,28.7,0
LOT-0250,44,1,41.72,82.45,1903.7,29.3,0
LOT-0251,1,2,16.31,30.58,170.0,31.4,0
LOT-0251,2,4,15.31,28.63,158.8,29.1,0
LOT-0251,3,5,10.88,19.19,203.6,29.8,0
LOT-0251,4,4,11.21,20.85,194.6,31.3,0
LOT-0251,5,3,13.69,24.05,192.3,30.2,0
LOT-0251,6,1,15.17,28.82,264.6,28.7,0
LOT-0251,7,1,15.32,27.35,263.4,30.5,0
LOT-0251,8,1,36.02,64.74,267.7,30.0,0
LOT-0251,9,2,32.88,64.35,326.1,28.8,0
LOT-0251,10,1,36.94,63.8,359.4,30.9,0
LOT-0251,11,0,36.56,70.65,407.0,31.1,0
LOT-0251,12,1,35.7,64.37,394.2,28.4,0
LOT-0251,13,1,39.88,71.18,465.9,30.3,0
LOT-0251,14,1,38.88,77.11,475.5,28.8,0
LOT-0251,15,0,47.62,91.17,540.4,30.8,0
LOT-0251,16,1,41.61,73.24,640.0,29.6,0
LOT-0251,17,1,46.85,85.7,632.3,31.4,0
LOT-0251,18,1,49.4,94.9,681.1,32.0,0
LOT-0251,19,1,39.35,77.83,755.3,29.6,0
LOT-0251,20,1,45.77,84.28,797.7,28.4,0
LOT-0251,21,1,44.79,76.45,838.0,31.2,0
LOT-0251,22,0,74.97,143.41,920.8,31.6,0
LOT-0251,23,1,78.83,147.56,961.8,28.2,0
LOT-0251,24,2,73.32,136.56,973.9,29.5,0
LOT-0251,25,1,84.62,159.33,1092.9,30.7,0
LOT-0251,26,1,77.92,135.22,1103.5,31.4,0
LOT-0251,27,1,76.01,139.0,1241.5,31.9,0
LOT-0251,28,1,83.61,155.32,1240.9,28.6,0
LOT-0251,29,1,78.52,136.29,1252.3,30.1,0
LOT-0251,30,0,70.51,120.59,1294.7,31.3,0
LOT-0251,31,1,83.19,153.87,1345.0,31.4,0
LOT-0251,32,1,64.13,117.95,1373.8,29.8,0
LOT-0251,33,1,73.01,124.86,1471.1,29.9,0
LOT-0251,34,1,69.23,120.84,1509.9,30.7,0
LOT-0251,35,1,68.69,125.75,1513.4,30.3,0
LOT-0251,36,1,96.31,185.22,1534.4,29.3,0
LOT-0251,37,1,92.14,163.68,1519.1,30.4,0
LOT-0251,38,1,85.34,156.8,1579.0,29.0,0
LOT-0251,39,2,86.36,151.42,1601.2,30.5,0
LOT-0251,40,2,84.77,146.82,1593.4,28.2,0
LOT-0251,41,2,98.38,172.63,1603.9,32.0,0
LOT-0251,42,1,98.65,182.89,1625.5,31.6,0
LOT-0251,43,2,83.67,148.0,1681.1,28.5,0
LOT-0251,44,1,93.01,163.98,1665.5,30.3,0
LOT-0251,45,1,94.27,164.34,1631.1,30.0,0
LOT-0251,46,1,95.12,183.86,1731.4,31.0,0
LOT-0252,1,4,25.83,48.61,195.8,31.6,0
LOT-0252,2,5,22.57,40.14,208.1,28.3,0
LOT-0252,3,6,26.3,49.55,240.6,30.7,0
LOT-0252,4,6,20.2,37.6,265.5,31.2,0
LOT-0252,5,3,25.18,43.69,309.7,31.4,0
LOT-0252,6,1,24.08,42.15,353.7,28.4,0
LOT-0252,7,1,21.41,40.54,329.9,31.7,0
LOT-0252,8,1,60.93,116.42,451.2,30.6,0
LOT-0252,9,1,77.56,138.28,425.7,28.7,0
LOT-0252,10,1,79.16,149.79,441.7,31.3,0
LOT-0252,11,1,75.31,141.21,517.9,29.1,0
LOT-0252,12,2,70.9,122.29,550.1,30.5,0
LOT-0252,13,1,73.0,128.78,616.2,31.0,0
LOT-0252,14,0,62.0,111.3,683.5,32.0,0
LOT-0252,15,1,63.34,124.57,749.7,29.2,0
LOT-0252,16,1,59.83,103.43,817.4,29.1,0
LOT-0252,17,1,64.99,125.36,911.3,28.4,0
LOT-0252,18,1,75.59,128.62,980.3,28.8,0
LOT-0252,19,0,79.16,138.72,1012.4,30.3,0
LOT-0252,20,1,76.6,135.46,1080.0,31.8,0
LOT-0252,21,1,61.34,115.2,1125.2,31.7,0
LOT-0252,22,1,118.46,202.7,1277.4,31.7,0
LOT-0252,23,1,132.09,242.81,1322.1,31.1,0
LOT-0252,24,2,124.21,222.82,1420.0,31.5,0
LOT-0252,25,0,120.22,234.14,1489.9,30.8,0
LOT-0252,26,2,110.6,208.92,1511.6,29.4,0
LOT-0252,27,1,106.31,183.4,1627.6,32.0,0
LOT-0252,28,0,118.87,231.24,1699.2,30.8,0
LOT-0252,29,1,102.9,187.5,1724.4,31.4,0
LOT-0252,30,1,124.08,243.21,1848.6,28.1,0
LOT-0252,31,1,112.33,220.98,1910.6,29.6,0
LOT-0252,32,1,126.88,234.1,1901.5,29.2,0
LOT-0252,33,1,116.26,218.57,1980.8,29.2,0
LOT-0252,34,1,120.13,223.9,2016.2,29.8,0
LOT-0252,35,2,112.56,192.95,2060.1,30.8,0
LOT-0252,36,2,132.84,261.39,2130.7,29.4,0
LOT-0252,37,3,152.27,277.93,2157.4,28.4,0
LOT-0252,38,4,150.26,274.98,2168.9,30.1,0
LOT-0252,39,2,138.18,247.92,2173.1,31.6,0
LOT-0252,40,2,155.08,295.35,2264.2,28.3,0
LOT-0252,41,4,136.29,237.25,2267.2,31.9,0
LOT-0252,42,2,154.31,307.67,2341.7,28.4,0
LOT-0252,43,1,136.22,252.51,2319.0,28.6,0
LOT-0252,44,3,138.6,273.58,2336.1,28.1,0
LOT-0252,45,2,137.34,257.19,2326.3,28.6,0
LOT-0252,46,3,140.23,249.85,2361.6,29.5,0
LOT-0253,1,2,8.37,15.33,154.6,28.4,0
LOT-0253,2,2,8.9,15.44,140.3,28.5,0
LOT-0253,3,1,7.01,12.29,172.5,31.4,0
LOT-0253,4,2,6.08,11.55,221.5,32.0,0
LOT-0253,5,1,7.68,14.11,280.1,29.3,0
LOT-0253,6,0,5.99,11.84,263.9,29.5,0
LOT-0253,7,0,7.57,14.77,320.9,29.4,0
LOT-0253,8,0,26.29,52.2,345.5,28.4,0
LOT-0253,9,1,27.87,47.82,372.2,29.8,0
LOT-0253,10,0,21.72,41.97,413.9,31.0,0
LOT-0253,11,0,23.53,41.8,484.2,28.7,0
LOT-0253,12,1,18.85,35.45,487.1,28.5,0
LOT-0253,13,0,26.14,47.4,530.0,31.1,0
LOT-0253,14,1,22.22,38.75,615.2,28.7,0
LOT-0253,15,1,27.62,53.03,696.6,30.0,0
LOT-0253,16,1,18.26,31.97,706.5,30.2,0
